X,Y,id,ref,@spider,amenity,cuisine,takeaway,addr:full,addr:city,addr:state,addr:postcode,addr:country,name,phone,website,brand,brand:wikidata,nsi_id
-87.3265319,36.5516868,L3M3VdYloOQMImige63DeDpBQjA=,https://locations.jimmyjohns.com/tn/clarksville/sandwiches-2088.html,jimmy_johns,fast_food,sandwich,yes,1725 Wilma Rudolph Blvd Ste. A,Clarksville,TN,37040,US,Jimmy John's,(931) 645-1994,https://locations.jimmyjohns.com/tn/clarksville/sandwiches-2088.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-87.3094843,36.5134251,IKoTVNSOX5kWvNZY9y38lYifYGo=,https://locations.jimmyjohns.com/tn/clarksville/sandwiches-1455.html,jimmy_johns,fast_food,sandwich,yes,1820 Madison St Ste. A,Clarksville,TN,37043,US,Jimmy John's,(931) 645-1991,https://locations.jimmyjohns.com/tn/clarksville/sandwiches-1455.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-85.3098250,35.0451600,l5hwe77aCK5T4RrMnzQgbP8LVjY=,https://locations.jimmyjohns.com/tn/chattanooga/sandwiches-940.html,jimmy_johns,fast_food,sandwich,yes,973 Market St. ,Chattanooga,TN,37402,US,Jimmy John's,(423) 305-6900,https://locations.jimmyjohns.com/tn/chattanooga/sandwiches-940.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-85.1559976,35.0268106,Wc5ugo7gTc6-X5N_kcj1PKevlN0=,https://locations.jimmyjohns.com/tn/chattanooga/sandwiches-3205.html,jimmy_johns,fast_food,sandwich,yes,7407 Igou Gap Rd Ste. 101,Chattanooga,TN,37421,US,Jimmy John's,(423) 803-1000,https://locations.jimmyjohns.com/tn/chattanooga/sandwiches-3205.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-85.3057452,35.0619554,qNKAz9vNBuIhmEvkxZxvZtQ4f7g=,https://locations.jimmyjohns.com/tn/chattanooga/sandwiches-3712.html,jimmy_johns,fast_food,sandwich,yes,330 Frazier Ave. 112,Chattanooga,TN,37405,US,Jimmy John's,(423) 682-7778,https://locations.jimmyjohns.com/tn/chattanooga/sandwiches-3712.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-86.7988293,36.0369114,W_VM-vzWxVqxPCYNQzoLV6dRYkQ=,https://locations.jimmyjohns.com/tn/brentwood/sandwiches-1372.html,jimmy_johns,fast_food,sandwich,yes,101 Creekside Crossing Ste. 1400,Brentwood,TN,37027,US,Jimmy John's,(615) 730-6249,https://locations.jimmyjohns.com/tn/brentwood/sandwiches-1372.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-86.6567399,36.0453153,3DXzUdMNXVdQbDp3godDEr4msfc=,https://locations.jimmyjohns.com/tn/antioch/sandwiches-4029.html,jimmy_johns,fast_food,sandwich,yes,504 Collins Park Dr. ,Antioch,TN,37013,US,Jimmy John's,(615) 712-6632,https://locations.jimmyjohns.com/tn/antioch/sandwiches-4029.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-97.3980124,42.8817804,e26Q5bFo1kAObbFzh6VFtOoCQp4=,https://locations.jimmyjohns.com/sd/yankton/sandwiches-3631.html,jimmy_johns,fast_food,sandwich,yes,1101 Broadway Ave Suite 102,Yankton,SD,57078,US,Jimmy John's,(605) 689-5646,https://locations.jimmyjohns.com/sd/yankton/sandwiches-3631.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-97.0695704,44.8886301,PgUwbyXzfe5ynzuFynL1sxoq-6A=,https://locations.jimmyjohns.com/sd/watertown/sandwiches-1104.html,jimmy_johns,fast_food,sandwich,yes,937 29th St SE ,Watertown,SD,57201,US,Jimmy John's,(605) 753-1600,https://locations.jimmyjohns.com/sd/watertown/sandwiches-1104.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-96.9176850,42.7862570,4EP6mc9Z-fjOrgPeQSK1Gh1Kj1E=,https://locations.jimmyjohns.com/sd/vermillion/sandwiches-1792.html,jimmy_johns,fast_food,sandwich,yes,853 E Cherry St ,Vermillion,SD,57069,US,Jimmy John's,(605) 658-1111,https://locations.jimmyjohns.com/sd/vermillion/sandwiches-1792.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-103.8591508,44.4984039,vRYiVZj_A1e3iPJgejtGtHHnbHk=,https://locations.jimmyjohns.com/sd/spearfish/sandwiches-3223.html,jimmy_johns,fast_food,sandwich,yes,1420 North Ave Ste. 6,Spearfish,SD,57783,US,Jimmy John's,(605) 717-2459,https://locations.jimmyjohns.com/sd/spearfish/sandwiches-3223.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-96.7285662,43.4891088,w491xvuxCQXk9chUINmwFmlHtnM=,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-925.html,jimmy_johns,fast_food,sandwich,yes,6121 S Minnesota Ave ,Sioux Falls,SD,57108,US,Jimmy John's,(605) 275-4773,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-925.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-96.7716296,43.5007070,gCKkAZyrfbLa2z-Z7vOXD5H94PA=,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-924.html,jimmy_johns,fast_food,sandwich,yes,4905 S Louise ,Sioux Falls,SD,57108,US,Jimmy John's,(605) 361-9004,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-924.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-96.7103109,43.5867666,BARDkjKK1jIA4ST7YxERRqpDz_c=,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-682.html,jimmy_johns,fast_food,sandwich,yes,1201 E Benson Rd ,Sioux Falls,SD,57104,US,Jimmy John's,(605) 335-9601,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-682.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-96.6817377,43.5461394,hY8boQ8GfBu0qolmeGvjxxLqlhY=,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-2277.html,jimmy_johns,fast_food,sandwich,yes,3615 E 10th St ,Sioux Falls,SD,57103,US,Jimmy John's,(605) 275-5588,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-2277.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-96.7307719,43.5282296,8nAe7pq4QdR8EfYylJOJTBfHewQ=,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-478.html,jimmy_johns,fast_food,sandwich,yes,1904 S. Minnesota Ave. ,Sioux Falls,SD,57105,US,Jimmy John's,(605) 338-4585,https://locations.jimmyjohns.com/sd/siouxfalls/sandwiches-478.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-103.1935400,44.1026100,HKMx8cjzI8ZHMg3-Tk8nWv90iLI=,https://locations.jimmyjohns.com/sd/rapidcity/sandwiches-888.html,jimmy_johns,fast_food,sandwich,yes,951 Eglin Street Suite 102,Rapid City,SD,57701,US,Jimmy John's,(605) 718-2210,https://locations.jimmyjohns.com/sd/rapidcity/sandwiches-888.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-103.2525056,44.0804092,WCxEcvId5SYqofQ6ettNhGIJIRQ=,https://locations.jimmyjohns.com/sd/rapidcity/sandwiches-583.html,jimmy_johns,fast_food,sandwich,yes,615 Mountain View ,Rapid City,SD,57702,US,Jimmy John's,(605) 718-0600,https://locations.jimmyjohns.com/sd/rapidcity/sandwiches-583.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-103.2148641,44.0334139,RxmeEgN48VE6lKXf6KTscg3VDAU=,https://locations.jimmyjohns.com/sd/rapidcity/sandwiches-1338.html,jimmy_johns,fast_food,sandwich,yes,36 E Stumer Rd Ste. 101,Rapid City,SD,57701,US,Jimmy John's,(605) 791-5646,https://locations.jimmyjohns.com/sd/rapidcity/sandwiches-1338.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-98.0128964,43.6943931,g7vr_tNVSdyiIg2DGhXVK22f1S4=,https://locations.jimmyjohns.com/sd/mitchell/sandwiches-2399.html,jimmy_johns,fast_food,sandwich,yes,1610 S Burr St Ste. A,Mitchell,SD,57301,US,Jimmy John's,(605) 990-5646,https://locations.jimmyjohns.com/sd/mitchell/sandwiches-2399.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-98.2145054,44.3425169,wNzMw6he8dLcGO4G9QkQ0Rmt__Y=,https://locations.jimmyjohns.com/sd/huron/sandwiches-3906.html,jimmy_johns,fast_food,sandwich,yes,2025 Dakota Ave ,Huron,SD,57350,US,Jimmy John's,(605) 554-2020,https://locations.jimmyjohns.com/sd/huron/sandwiches-3906.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-96.7828152,44.3111307,RJF2-xpRXDVsjik439KvnMmvrWk=,https://locations.jimmyjohns.com/sd/brookings/sandwiches-926.html,jimmy_johns,fast_food,sandwich,yes,1308 6th St ,Brookings,SD,57006,US,Jimmy John's,(605) 692-2321,https://locations.jimmyjohns.com/sd/brookings/sandwiches-926.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-98.4418965,45.4586439,tnU6rohT0q5zpdV0-aDFkwbjaOc=,https://locations.jimmyjohns.com/sd/aberdeen/sandwiches-2593.html,jimmy_johns,fast_food,sandwich,yes,3307 7th Ave SE Ste. 101,Aberdeen,SD,57401,US,Jimmy John's,(605) 725-2582,https://locations.jimmyjohns.com/sd/aberdeen/sandwiches-2593.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-98.4742188,45.4594738,ixPjPQbX6razEFyh4CxQ5g2_dTA=,https://locations.jimmyjohns.com/sd/aberdeen/sandwiches-1645.html,jimmy_johns,fast_food,sandwich,yes,901 6th Ave. SE ,Aberdeen,SD,57401,US,Jimmy John's,(605) 725-7827,https://locations.jimmyjohns.com/sd/aberdeen/sandwiches-1645.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-81.9321047,34.9656053,SPOoGz9H6k6EKDm42uOhFa78yuc=,https://locations.jimmyjohns.com/sc/spartanburg/sandwiches-897.html,jimmy_johns,fast_food,sandwich,yes,807 N. Pine St. Ste. C,Spartanburg,SC,29303,US,Jimmy John's,(864) 583-0077,https://locations.jimmyjohns.com/sc/spartanburg/sandwiches-897.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-82.2605789,34.7048181,F9cFiwGnmrFIPkrgCG2BgX6ObZM=,https://locations.jimmyjohns.com/sc/simpsonville/sandwiches-4042.html,jimmy_johns,fast_food,sandwich,yes,404 Harrison Bridge Rd. Suite H,Simpsonville,SC,29680,US,Jimmy John's,(864) 399-6161,https://locations.jimmyjohns.com/sc/simpsonville/sandwiches-4042.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-81.0450847,34.9576827,mE84mtuCsBvb4bL3ZexMZnRexjk=,https://locations.jimmyjohns.com/sc/rockhill/sandwiches-2477.html,jimmy_johns,fast_food,sandwich,yes,137 Herlong Ave. ,Rock Hill,SC,29732,US,Jimmy John's,(803) 980-7172,https://locations.jimmyjohns.com/sc/rockhill/sandwiches-2477.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-81.0263156,34.9253156,hoS7yLeU9RlFB5QqDx6P-M9XJsA=,https://locations.jimmyjohns.com/sc/rockhill/sandwiches-1777.html,jimmy_johns,fast_food,sandwich,yes,147 E. Main St. ,Rock Hill,SC,29730,US,Jimmy John's,(803) 325-1777,https://locations.jimmyjohns.com/sc/rockhill/sandwiches-1777.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-79.1321421,33.4367938,4Pucif6HJEY1D_SlIKbnZT6ZWho=,https://locations.jimmyjohns.com/sc/pawleysisland/sandwiches-3127.html,jimmy_johns,fast_food,sandwich,yes,10185 Ocean Hwy Ste. C,Pawleys Island,SC,29585,US,Jimmy John's,(843) 979-3278,https://locations.jimmyjohns.com/sc/pawleysisland/sandwiches-3127.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.0401787,32.9382553,RjTq9XuuLdNgvtkzCgm8ji_Ehlk=,https://locations.jimmyjohns.com/sc/northcharleston/sandwiches-2031.html,jimmy_johns,fast_food,sandwich,yes,7565 Rivers Ave. Unit D,North Charleston,SC,29406,US,Jimmy John's,(843) 225-8083,https://locations.jimmyjohns.com/sc/northcharleston/sandwiches-2031.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.0201244,32.8718838,Q_pmXrar5vGIlbezVYfVeUK-N04=,https://locations.jimmyjohns.com/sc/northcharleston/sandwiches-1274.html,jimmy_johns,fast_food,sandwich,yes,4959 Centre Pointe Drive Ste. 101A,North Charleston,SC,29418,US,Jimmy John's,(843) 744-3031,https://locations.jimmyjohns.com/sc/northcharleston/sandwiches-1274.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-78.8710622,33.7025732,NeQaN77QqIgJGyYIDyQapk5vj0c=,https://locations.jimmyjohns.com/sc/myrtlebeach/sandwiches-645.html,jimmy_johns,fast_food,sandwich,yes,2108 N. Kings Hwy. ,Myrtle Beach,SC,29577,US,Jimmy John's,(843) 448-0909,https://locations.jimmyjohns.com/sc/myrtlebeach/sandwiches-645.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-78.8609980,33.7595781,EiG9RlOIWb5x2meDYJ11Pa6ItBI=,https://locations.jimmyjohns.com/sc/myrtlebeach/sandwiches-4189.html,jimmy_johns,fast_food,sandwich,yes,4210 River Oaks Dr. Suite 101,Myrtle Beach,SC,29579,US,Jimmy John's,(843) 903-0022,https://locations.jimmyjohns.com/sc/myrtlebeach/sandwiches-4189.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-78.9891115,33.6415514,M7z-e9Rkhx3cawr4lk54KMfafD4=,https://locations.jimmyjohns.com/sc/myrtlebeach/sandwiches-3958.html,jimmy_johns,fast_food,sandwich,yes,112 Loyola Drive Unit 101,Myrtle Beach,SC,29588,US,Jimmy John's,(843) 215-0557,https://locations.jimmyjohns.com/sc/myrtlebeach/sandwiches-3958.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-79.8908439,32.7988115,WTXkRyuiC3R7fHoxT_jB0zI-mgY=,https://locations.jimmyjohns.com/sc/mt-pleasant/sandwiches-1874.html,jimmy_johns,fast_food,sandwich,yes,966 Houston Northcutt Blvd Ste. A,Mt. Pleasant,SC,29464,US,Jimmy John's,(843) 388-7012,https://locations.jimmyjohns.com/sc/mt-pleasant/sandwiches-1874.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-79.8456514,32.8174171,5GY3cYyB__wlayw5saYBx_EgpyA=,https://locations.jimmyjohns.com/sc/mt-pleasant/sandwiches-2317.html,jimmy_johns,fast_food,sandwich,yes,1492 N Highway 17 Unit C,Mt. Pleasant,SC,29464,US,Jimmy John's,(843) 971-6700,https://locations.jimmyjohns.com/sc/mt-pleasant/sandwiches-2317.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-82.3181843,34.7750731,xP-Do5cE8E_Fc3pi7QsB76AXnzI=,https://locations.jimmyjohns.com/sc/mauldin/sandwiches-2916.html,jimmy_johns,fast_food,sandwich,yes,411 W Butler Rd Ste. A,Mauldin,SC,29662,US,Jimmy John's,(864) 234-6519,https://locations.jimmyjohns.com/sc/mauldin/sandwiches-2916.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-78.6878883,33.8865596,J7NTWAa1n0SK8uewTl-5v2UCPvA=,https://locations.jimmyjohns.com/sc/littleriver/sandwiches-4190.html,jimmy_johns,fast_food,sandwich,yes,2353 Highway 9 E Ste 101,Little River,SC,29566,US,Jimmy John's,(843) 390-0363,https://locations.jimmyjohns.com/sc/littleriver/sandwiches-4190.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-81.2300457,33.9941870,QeczjPwWe5XZWN0n_4L15rYt4Yk=,https://locations.jimmyjohns.com/sc/lexington/sandwiches-996.html,jimmy_johns,fast_food,sandwich,yes,914-B North Lake Dr. ,Lexington,SC,29072,US,Jimmy John's,(803) 359-0710,https://locations.jimmyjohns.com/sc/lexington/sandwiches-996.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.8362651,34.9378819,Gj3XcpauAxoeH8Q2eaa6h89NOyk=,https://locations.jimmyjohns.com/sc/indianland/sandwiches-4074.html,jimmy_johns,fast_food,sandwich,yes,7716 Charlotte Highway Suite 106,Indian Land,SC,29707,US,Jimmy John's,(803) 547-0123,https://locations.jimmyjohns.com/sc/indianland/sandwiches-4074.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-82.3792495,34.8055112,fmjzNiDFzgn03uab5YSUBYqpZSY=,https://locations.jimmyjohns.com/sc/greenville/sandwiches-995.html,jimmy_johns,fast_food,sandwich,yes,2301 Augusta St. ,Greenville,SC,29605,US,Jimmy John's,(864) 232-5111,https://locations.jimmyjohns.com/sc/greenville/sandwiches-995.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-82.3979864,34.8493391,Rh9Z5GTBW1KdMePK2eDcLuC3PAI=,https://locations.jimmyjohns.com/sc/greenville/sandwiches-712.html,jimmy_johns,fast_food,sandwich,yes,141 E McBee Ave. ,Greenville,SC,29601,US,Jimmy John's,(864) 235-5775,https://locations.jimmyjohns.com/sc/greenville/sandwiches-712.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-82.2668615,34.8595283,sOPlaeHE7_gweBjD6QKbuGroJ0o=,https://locations.jimmyjohns.com/sc/greenville/sandwiches-2046.html,jimmy_johns,fast_food,sandwich,yes,3744 Pelham Rd. ,Greenville,SC,29615,US,Jimmy John's,(864) 234-0835,https://locations.jimmyjohns.com/sc/greenville/sandwiches-2046.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-82.3293351,34.8496604,D5tY0XqL82OM9B5O7vFRYmrvoV4=,https://locations.jimmyjohns.com/sc/greenville/sandwiches-1423.html,jimmy_johns,fast_food,sandwich,yes,1175 Woods Crossing Rd. Ste. 1A,Greenville,SC,29607,US,Jimmy John's,(864) 458-9645,https://locations.jimmyjohns.com/sc/greenville/sandwiches-1423.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.9670317,35.0308805,IsCFVPqi2k-DJRtfnsDv_SvX6wY=,https://locations.jimmyjohns.com/sc/fortmill/sandwiches-2312.html,jimmy_johns,fast_food,sandwich,yes,1642 Hwy 160 W Ste. 102,Fort Mill,SC,29708,US,Jimmy John's,(803) 802-9400,https://locations.jimmyjohns.com/sc/fortmill/sandwiches-2312.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.9378643,35.0931029,JPTt0RWu4YunOhqLxj1GdWqU2Ls=,https://locations.jimmyjohns.com/sc/fortmill/sandwiches-4094.html,jimmy_johns,fast_food,sandwich,yes,3684 Foothills Way ,Fort Mill,SC,29708,US,Jimmy John's,(803) 802-9350,https://locations.jimmyjohns.com/sc/fortmill/sandwiches-4094.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-79.7741343,34.1935349,bljEMhvdwGB2d2bOAZtip_2jAt4=,https://locations.jimmyjohns.com/sc/florence/sandwiches-1370.html,jimmy_johns,fast_food,sandwich,yes,483 W Palmetto St ,Florence,SC,29501,US,Jimmy John's,(843) 669-6000,https://locations.jimmyjohns.com/sc/florence/sandwiches-1370.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-82.0975375,34.9039315,rL1FvsZlqJ2ZfhUjnW1j5ONNDsM=,https://locations.jimmyjohns.com/sc/duncan/sandwiches-4205.html,jimmy_johns,fast_food,sandwich,yes,1675 E Main St Ste A,Duncan,SC,29334,US,Jimmy John's,(864) 336-5317,https://locations.jimmyjohns.com/sc/duncan/sandwiches-4205.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-79.0216841,33.7828855,3GbByR1vfXS8BRxnFcCGZgfbOhI=,https://locations.jimmyjohns.com/sc/conway/sandwiches-1318.html,jimmy_johns,fast_food,sandwich,yes,1300 Hwy 544 ,Conway,SC,29526,US,Jimmy John's,(843) 349-0909,https://locations.jimmyjohns.com/sc/conway/sandwiches-1318.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-81.1662824,34.0683223,lmtHEJaNxuCJ6Yq9QDFJQOEcIW4=,https://locations.jimmyjohns.com/sc/columbia/sandwiches-997.html,jimmy_johns,fast_food,sandwich,yes,131 Harbison Blvd. Ste. B,Columbia,SC,29212,US,Jimmy John's,(803) 407-4702,https://locations.jimmyjohns.com/sc/columbia/sandwiches-997.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-81.0405095,33.9994193,3cu_99mHv0HPxK-W7hXumWPdEMc=,https://locations.jimmyjohns.com/sc/columbia/sandwiches-558.html,jimmy_johns,fast_food,sandwich,yes,715 Gervais St ,Columbia,SC,29201,US,Jimmy John's,(803) 933-9595,https://locations.jimmyjohns.com/sc/columbia/sandwiches-558.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.9694259,33.9826281,WemQqNdqYi5dKWuZ8hgVzul0_wI=,https://locations.jimmyjohns.com/sc/columbia/sandwiches-896.html,jimmy_johns,fast_food,sandwich,yes,5910 Garners Ferry Rd ,Columbia,SC,29209,US,Jimmy John's,(803) 695-3278,https://locations.jimmyjohns.com/sc/columbia/sandwiches-896.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.9686725,34.0188206,KhnEbFtrPN5E2YldOx_qquCIl2o=,https://locations.jimmyjohns.com/sc/columbia/sandwiches-1914.html,jimmy_johns,fast_food,sandwich,yes,4712 Forest Dr. Ste. A,Columbia,SC,29206,US,Jimmy John's,(803) 738-7373,https://locations.jimmyjohns.com/sc/columbia/sandwiches-1914.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-82.8373458,34.6845385,f28-ICj8rIeVFULV1Anfa9n3DNo=,https://locations.jimmyjohns.com/sc/clemson/sandwiches-2195.html,jimmy_johns,fast_food,sandwich,yes,393 College Ave. Ste. 101,Clemson,SC,29631,US,Jimmy John's,(864) 653-9001,https://locations.jimmyjohns.com/sc/clemson/sandwiches-2195.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-79.9357940,32.7838033,wOxpxJqoIksRvalGwGSLZteCrGw=,https://locations.jimmyjohns.com/sc/charleston/sandwiches-858.html,jimmy_johns,fast_food,sandwich,yes,51 George St. ,Charleston,SC,29401,US,Jimmy John's,(843) 727-2550,https://locations.jimmyjohns.com/sc/charleston/sandwiches-858.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-79.9590907,32.7899697,9eYAD0o6b72QJeUrg8DDLJ1sjwc=,https://locations.jimmyjohns.com/sc/charleston/sandwiches-3710.html,jimmy_johns,fast_food,sandwich,yes,99 Westedge Road Suite 1500,Charleston,SC,29403,US,Jimmy John's,(843) 724-7771,https://locations.jimmyjohns.com/sc/charleston/sandwiches-3710.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.0010428,32.7854116,KSlGz59O43fX82ImeKiTPZhjGtc=,https://locations.jimmyjohns.com/sc/charleston/sandwiches-2747.html,jimmy_johns,fast_food,sandwich,yes,1300 Savannah Hwy Unit 12,Charleston,SC,29407,US,Jimmy John's,(843) 573-4735,https://locations.jimmyjohns.com/sc/charleston/sandwiches-2747.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.8529146,32.2572790,0e2InvqehXhfyFR2eWU2FnIbM_A=,https://locations.jimmyjohns.com/sc/bluffton/sandwiches-3687.html,jimmy_johns,fast_food,sandwich,yes,21 Bluffton Road Suite 101,Bluffton,SC,29910,US,Jimmy John's,(843) 757-2212,https://locations.jimmyjohns.com/sc/bluffton/sandwiches-3687.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-82.6307745,34.5386708,tzF-5hU-rW5dNrlDUcE13ZPQbbk=,https://locations.jimmyjohns.com/sc/anderson/sandwiches-2718.html,jimmy_johns,fast_food,sandwich,yes,1803 E Greenville St ,Anderson,SC,29621,US,Jimmy John's,(864) 222-1385,https://locations.jimmyjohns.com/sc/anderson/sandwiches-2718.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.6878288,32.4409531,kL8whK5TcoDLK4rXfuw0SH6xWOE=,https://locations.jimmyjohns.com/sc/beaufort/sandwiches-1764.html,jimmy_johns,fast_food,sandwich,yes,2015 Boundary St. Ste. 103,Beaufort,SC,29902,US,Jimmy John's,(843) 379-3009,https://locations.jimmyjohns.com/sc/beaufort/sandwiches-1764.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-81.7230359,33.5336240,Du9ZCC_WPkd4n0q5RIH93sKJhpo=,https://locations.jimmyjohns.com/sc/aiken/sandwiches-2383.html,jimmy_johns,fast_food,sandwich,yes,1412 Whiskey Rd. ,Aiken,SC,29803,US,Jimmy John's,(803) 226-0640,https://locations.jimmyjohns.com/sc/aiken/sandwiches-2383.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-76.7543023,39.9789557,33ZmDC3eYz673cedREfUzGJPtnc=,https://locations.jimmyjohns.com/pa/york/sandwiches-2637.html,jimmy_johns,fast_food,sandwich,yes,970 Loucks Rd. Ste. M,York,PA,17404,US,Jimmy John's,(717) 430-6858,https://locations.jimmyjohns.com/pa/york/sandwiches-2637.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.0602785,40.6315785,MVAQkMstyH3B0wCWLNyjCYUG5Jc=,https://locations.jimmyjohns.com/pa/wexford/sandwiches-2313.html,jimmy_johns,fast_food,sandwich,yes,12061 Perry Hwy ,Wexford,PA,15090,US,Jimmy John's,(724) 935-9100,https://locations.jimmyjohns.com/pa/wexford/sandwiches-2313.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-76.6938302,39.9373535,L5Ar6sWCPpEaIvrPZVSGAx-mVIc=,https://locations.jimmyjohns.com/pa/york/sandwiches-1679.html,jimmy_johns,fast_food,sandwich,yes,2058 S. Queen St. Ste. A,York,PA,17403,US,Jimmy John's,(717) 650-1555,https://locations.jimmyjohns.com/pa/york/sandwiches-1679.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-80.2136752,40.1903053,VVWcWqsCs3NbvPW3Icm5oEkg2yA=,https://locations.jimmyjohns.com/pa/washington/sandwiches-73.html,jimmy_johns,fast_food,sandwich,yes,996 Manifold Rd ,Washington,PA,15301,US,Jimmy John's,(724) 222-7112,https://locations.jimmyjohns.com/pa/washington/sandwiches-73.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-79.7381035,39.8812531,C8DEMUOZOPGq45RfDtGPgMLuDaE=,https://locations.jimmyjohns.com/pa/uniontown/sandwiches-2690.html,jimmy_johns,fast_food,sandwich,yes,152 Walnut Hill Rd. ,Uniontown,PA,15401,US,Jimmy John's,(724) 437-6800,https://locations.jimmyjohns.com/pa/uniontown/sandwiches-2690.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-77.8561121,40.7983026,QTAcUVEvbBlJgpM6KBYqo8OMuXw=,https://locations.jimmyjohns.com/pa/statecollege/sandwiches-465.html,jimmy_johns,fast_food,sandwich,yes,434 East College Ave ,State College,PA,16801,US,Jimmy John's,(814) 237-9300,https://locations.jimmyjohns.com/pa/statecollege/sandwiches-465.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
-75.6903684,41.4830281,3eeHgnGR7Akw3tbf19DzcGgh_TI=,https://locations.jimmyjohns.com/pa/southabington/sandwiches-4264.html,jimmy_johns,fast_food,sandwich,yes,920 Northern Blvd ,South Abington,PA,18411,US,Jimmy John's,(570) 319-9445,https://locations.jimmyjohns.com/pa/southabington/sandwiches-4264.html,Jimmy John's,Q1689380,jimmyjohns-4d2ff4
